x - b = -aa
x - b = -aa
x - bb = -aa
x - b = -aa
x - bb = -aa
x + b = -aa
x - b = -aa
x - bb = -aa
x - b = -aa
-x + b = a
x - bb = -aa
x - bb = -aa
x + b = aa
x + b = aa
x + b = aa
x + b = aa
x + b = aa
x + b = aa
x + b = aa
x + b = aa
x + b = aa
x + b = aa
x + b = aa
x + b = aa
x + b = aa
x + b = -aa
x - b = a
x + b = aa
x + bb = aa
x + bb = aa
x + bb = aa
x - b = aa
x + b = -a
x + b = -a
x - b = -aa
x - bb = -a
x - b = -aa
x - b = -aa
x - b = -aa
x + b = aa
x + b = aa
x - bb = -aa
x + b = -a
x + b = -a
x + b = -a
x + b = -a
( x ) / ( b ) = aa
x - b = aa
x - b = a
- ( x ) / ( bb ) = -aa
- ( x ) / ( bb ) = -aa
x - b = a
x - bb = a
x - bb = a
x + bb = -aa
x - bb = -aa
x - bb = -aa
x + bbb = aa
-x - b = aa
-x - b = aa
-x - b = aa
-x - b = aa
-x + b = -aa
-x + b = -aa
-x + bb = -aa
-x + bb = -aa
-x + bb = -aa
-x - b = -aa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
-x - bbb = -aaa
x + b = aa
x + b = aa
x - b = aa
x + bb = aa
x - b = a
x = aa - b
x + b = -a
x + b = -a
x + b = -aa
-x - b = -aa
x - bb = -aa
-x + bb = -aaa
-x = -aa
x = -aa + b
x = -aa + b
x - b = -aa
x + bb = -aa
x - b = aa
x - b = aa
x + b = -aa
x + b = -aa
-x + b = aa
-x - b = aa
-x - b = aa
x - bb = -a
x - bb = -a
-x + bb = -aa
-x + bb = -aa
-x + bb = -aa
-x + bb = -aa
-x + bb = -aa
x - bb = -aa
x - bb = -aa
x + bb = aa
ax - b = ax + b
a * (  x - c  ) - ( dx ) / ( e ) = a * (  x - c  ) / ( d )
a * (  x - c  ) - ( dx ) / ( e ) = a * (  x - c  ) / ( d )
a * (  x - c  ) - ( dx ) / ( e ) = a * (  x - c  ) / ( d )
x + b = aa
x - bb = -aa
x + b = aa
x + b = aa
x + bb = -aa
x + b = aa
( x ) / ( b ) + c = a
x + b = aa
x = a - b
x = a + b
( x ) / ( bb ) + c = a
x - b = -aa
x - b = -aa
x - b = -aa
x - b = -aa
x + bb = aa
x + bb = aa
-x = a
-x + bb = aa
x - bb = -aa
x = -aa + bb
a = - ( aa ) / ( x )
a * (  b * x  ) = -aa
a * (  b * x  ) = -aa
a * (  b * x  ) = -aa
a * (  b * x  ) = -aa
x * x = aaa
x = -aa - b
-x - b = a
-x - b = a
-x - bb = aa
x + bb = -aa
x + bb = -aa
x - b = aa
-x + bbb = -aaa
x + bb = aa
x + bb = aa
x + bb = aaa
x + bbb = aaa
x + bbb = aaa
x + bbb = aaa
x - bb = -aaa
x - b = -aa
x - b = -aa
x - b = -aa
x - b = -aa
x - b = -aa
x - b = -aa
x + bb + c = -aa
x + bb + c = -aa
x + bbb = aaa
x + bbb = aaa
ax = aa
ax = aa
x = a * b - c
x = a * b - c
x + b = aa
x + b = aa
x + b = aa
x = aa - b
x - b = -aa
ax = -aa
x = - ( aa ) / ( b )
x = - ( aa ) / ( b )
x + b = aa
x + b = aa
x = aa - bb
x + b = a
x + b = aa
x = aa - z
x = aa - bb
x = aa - bb
x + b = a
x = aa - bb
x = -aa - b
x = -aa + b
x = -aa + b
x = -aa + b
x = -aa - bb
x = -aa + bb
x = -aa + bb
x + b = -a
x + b = -a
x + b = -aa
x + b = -aa
x = aa - bb
x + b = -a
-x = aa - bb
x + bb = aa
-x + b = a
x + bb = -aa
x - b = -aa
x - b = -aa
x - b = -aa
-x + bb = -aa
x - bb = -a
x - bb = -a
x - bb = -a
x - bb = -aa
-x = -aaa + bbb
-x - bbb = -aaa
x - b = -aa
-x = -aaa + bbb
-x = -aaa + bbb
x - b = -aa
x - bb = -aa
x = -aa + bb
-x = aa - b
x - b = aa
x - b = aa
x - b = aa
x + bb = aa
x - bb = a
x - bb = a
aax + bb = -ax + b
ax - (  -bx - c  ) = -ax - (  bx + c  )
ax - (  -bx - c  ) = -ax - (  bx + c  )
ax = -aa
x - b = aa
x - b = a
x = a + b
x + b = aa
x - bb = a
x + b = aa
x + b = aa
x = aa - bb
x + b = aa
x + b = a
x + b = a
x - b = aa
x = -a - bb
x = aa + bb
x = -a - bb
x + b = a
x + b = aa
x + b = a
x = -aa + b
x + b = aa
x + b = -aa
x = -aa - b
x + b = -aa
x = -aa + b
x = -aa - bb
x - b = -aa
x + bb = aa
x = aa - bb
x = aa - bb
x = -aa + b
x - bb = -aa
x - bb = -aa
x - b = a
x - b = -aa
-x = aa
-x = aa
-x = aa
-x = aa
-x = aa
-x = aa
-x = a + b
-x + b = aa
-x + b = aa
x = aa - b
x = aa - b
x = aa - b
x = aa - b
x = aa - b
x = aa - b
-x = aa - b
x = aa - b
-x = aa + bb
x = aa - b
-x = aa + bb
x + b = aa
x + b = aa
x = aa - bb
x = aa + b
x = -aa - bb
-x = -aa - bb
-x = -aaa + bbb
-x = -aaa + bbb
x = -aa - bb
-x = aa + bb
x = ( a ) / ( bb )
x = ( a ) / ( bb )
x = ( a ) / ( bb )
x = ( a ) / ( b )
x = ( a ) / ( b )
x = ( aa ) / ( -b )
x = ( aa ) / ( -b )
x + b = -a
x + b = -a
x + b = -a
x + bbb = aa
-x + bb = aa
x + bbb = aa
-x - bb = aa
-x - bb = aa
x = - ( aa ) / ( b )
x = - ( a ) / ( -bb )
x + bbb = aa
-x + bb = aa
-x - bb = aa
x = -aa * bb
- ( x ) / ( b ) = aa
- ( x ) / ( b ) = aa
ax - b = aa
ax - b = aa
ax = x
( x ) / ( b ) = -aa
x + bbb = aa
-x + bb = aa
-x - bb = aa
-x - bb = aa
x + bbb = aa
x + bbb = aa
-x + bb = aa
-x - bb = aa
-x - bb = aa
x + bbb = aa
aax = -aa
18x = -aa
( x ) / ( b ) * c = aa * b
( x ) / ( b ) * c = aa * b
-x + bb = aa
-x + bb = aa
-x + b = aa
x - b = aa
x + bb = -aa
-ax = aa
-ax = -aa
ax = -aa
( x ) / ( b ) = -aa
( x ) / ( b ) = -aa
( x ) / ( bb ) = -aa
x + b = aa
x + b = -a
x + b = -aa
x = -aa - b
x + bb = -aa
x + bb = -aa
x + b = aa
x + bb = aa
x + b = -aa
x - bb = -aa
x - bb = -aa
-x + bb = aa
x + bbb = aa
-x - bbb = -aaa
x + bb = -aa
-x + b = aa
x + b = -aa
x - bb = aa
x + bb = -aa
x + bb = aaa
x - b = aa
-x + bb = -aa
-ax = aa
-ax = aa
-aax = -a
-ax = -aa
-x = - ( aa ) / ( b )
-x = - ( aaa ) / ( bb )
-x = - ( aaa ) / ( bb )
-x = - ( aaa ) / ( bb )
- ( x ) / ( b ) = aa
aax - b - cx = ax - b - cc
-ax - bb = aa
ax = -aa
( x ) / ( bb ) = -aa
- ( x ) / ( b ) = aa
- ( x ) / ( bb ) = -aa
- ( x ) / ( bb ) = aa
ax - (  bb - ccx  ) = aaa
aa + bx - (  -cx + d - ex  ) = x + (  b - cx  )
x + (  bx + c  ) = aa
x + (  bx + c  ) = aa
ax - (  b + cx  ) = aa
-x = aa
ax = -aa
x = - ( aa ) / ( bb )
-aax = -a
-x = -aa + bb
-x = -aa + bb
aa + bx - (  -cx + d - ex  ) = x + (  b - cx  )
ax - bb + ccx = aaa
ax - bb + ccx = aaa
a - (  -b - cx - dd - ex  ) = z
a - (  -b - cx - dd - ex  ) = z
a - (  -b - cx - dd - ex  ) = z
a - (  -b - cx - dd - ex  ) = z
a - (  -b - cx - dd - ex  ) = z
a - (  -b - cx - dd - ex  ) = z
a - (  -b - cx - dd - ex  ) = z
a - (  -b - cx - dd - ex  ) = z
a - (  -b - cx - dd - ex  ) = z
a - (  -b - cx - dd - ex  ) = z
a - (  -b - cx - dd - ex  ) = z
x = - ( aa ) / ( bb )
ax = -a
-ax + b = ax - b
-ax + b = ax - b
ax + b - (  cx + d  ) = - (  ax - b  ) + (  -c - x  )
ax + b - (  cx + d  ) = - (  ax - b  ) + (  -c - x  )
ax + b - (  cx + d  ) = - (  ax - b  ) + (  -c - x  )
ax + b - cx - d = -ax + b - c - x
ax + b - cx + d - ex - f = ax - bb
ax + b - cx + d - ex - f = ax - bb
ax + b - cx + d - ex - f = ax - bb
ax + b - cx + d - ex - f = ax - bb
aax - bx = -ax + b + c - dd
aax = aa
x = ( aa ) / ( bb )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
-ax = a
aa - (  -bb + cx  ) = - (  ax + b  ) - cc
aa - (  -bb + cx  ) = - (  ax + b  ) - cc
aa - (  -bb + cx  ) = - (  ax + b  ) - cc
aa - (  -bb + cx  ) = - (  ax + b  ) - cc
( x ) / ( b ) = -aa
( x ) / ( bb ) = -aa
- ( x ) / ( bb ) = -aa
ax + bb = aa
-ax + bb = -aaa
ax + b = ax + b
ax - b = ax - b
ax - b = ax - b
ax - b = ax - b
-ax + bb = ax - b
-ax + bb = ax - b
aax + bb + ccx - dd = aax - bb - cx + d
( x ) / ( b ) = -aa
aax - b - cx = ax - b - cc
aax - b - cx = ax - b - cc
aax - b - cx = ax - b - cc
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
a * (  x - c  ) + d * (  x + f  ) = a * (  x + c  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  x + bb  ) - (  -x - dd  ) = z
(  x + bb  ) - (  -x - dd  ) = z
(  x + bb  ) - (  -x - dd  ) = z
(  x + b  ) - (  -x - d  ) = ax - (  bx + c  )
(  x + b  ) - (  -x - d  ) = ax - (  bx + c  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  x + b  ) - (  -x - d  ) = ax - (  bx + c  )
aax + bb = aax - bb
aax + bb = aax - bb
aax + bb = aax - bb
aax + bb = aax - bb
aax + bb = aax - bb
aax + bb = aax - bb
aax + bb = aax - bb
aax + bb = aax - bb
aax + bb = aax - bb
aax + bb = aax - bb
aax + bb = aax - bb
aax + bb = aax - bb
aax + bb = aax - bb
zx = zx
zx = zx
zx = zx
(  x + bb  ) - (  -x - dd  ) = z
(  x + bb  ) - (  -x - dd  ) = z
(  x + bb  ) - (  -x - dd  ) = z
(  x + bb  ) - (  -x - dd  ) = z
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
zx = zx
zx = zx
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
(  aax + bb  ) - (  cc - ddx  ) = (  -aa + bbx  ) - (  -ccx + dd  )
aa - (  -bb + cx  ) = - (  ax + b  ) - cc
-x = aa
-x = -aa + b
-ax = aa
-ax = -aa
-ax = aaa
x = (  aaa  ) / (  -b  )
aax = -aaa
x = - ( aaa ) / ( bb )
( x ) / ( bb ) = -aa
- ( x ) / ( b ) = aa
x = ( aa ) / ( b )
a * (  x - c  ) / d - x / f = (  x + b  ) / ( c )
-x = aa
x - bb = aa
x + b = -a
x + b = -a
x + b = -a
x + bb = -a
-x - b = a
-x - bb = aa
x + b = a
x + b = a
x - b = a
x - b = a
x = ( aa ) / ( bb )
x = - ( aa ) / ( b )
aax + b = aax + bb
x + b = -a
x + b = -a
x + b = -aa
x + b = -aa
x + b = aa
x + b = aa
(  ax + bb  ) / ( ccc ) = ( x ) / ( bbb )
(  ax + bb  ) / ( ccc ) = ( x ) / ( bbb )
ax = aa - bb
ax = aa + bb
x = ( aa ) / ( b )
x = ( z ) / ( bbb )
x = ( z ) / ( bbb )
-ax = aa - bb
-ax = aa
-ax = aa + b
-ax = aa + b
x + b = a
(  aaax + bbb  ) - (  ccc + dddx  ) = (  ax + b  ) - cx - (  -dd + eeex  )
(  aaax + bbb  ) - (  ccc + dddx  ) = (  ax + b  ) - cx - (  -dd + eeex  )
ax + b = x + bb
ax + b = x + bb
ax + b = ax + b
ax - bx = a - b
ax - bx = a - b
ax - bx = a - b
x = ( aaa ) / ( b )
x = ( aa ) / ( -b )
ax + b = ax + bb
ax + b = ax + bb
ax + b = ax + bb
ax + b = ax + bb
ax + b = ax + bb
ax + b = ax + bb
ax + b = ax + bb
ax + b = ax + bb
ax + b = ax + bb
x = aa - b
x = aa - b
x + b - cx + d = -ax + b - cx + d
x + b - cx + d = -ax + b - cx + d
x + b - c = aa - b
ax = -aa
x + b = aa
x + b = aa
x + b = aa
x + b = aa
x + bb = aa
x - b = a
x - bb = -a
x + b = -aa
x + b = -aa
x + b = -aa
x + bb = -aa
x + bbb = aa
x + b = aa
x - b = a
x - b = aa
x - b = aa
ax + b = ax + bb
ax + b = ax + bb
-ax + bb = ax - b
x = ( aaa ) / ( bb )
-ax = -a + b
-ax = -a + b
-ax = z
x = ( z ) / ( -b )
ax + b = a
ax = a - b
aax - b = aa
ax + b = x + bb
ax + b = x + bb
ax + b = x + bb
ax - x + c = a - x + c
-ax - bb = aa
-ax - bb = aa
-ax - bb = aa
-ax - bb = aa
x + b = -aa
x - b = -aa
x - b = -aa
x - b = -aa
x - b = -aa
x = ( aa ) / ( -b )
ax + b = aa
ax - (  b + cx  ) = aa
ax - (  b + cx  ) = aa
ax - (  b + cx  ) = aa
ax - (  bb - ccx  ) = aaa
aa + bx + cx - d + ex = x + b - cx
a + b + cx + dd + ex = z
ax + bx = z - b - c - dd
ax + bx = z - b - c - dd
aax = -aa
ax + bx + c = -ax - bx - c
x + b - c = aa - b
(  x + bb  ) / ( cc ) = ( aa ) / ( bb )
x = a - b
x = a - b
aa - b = x
x + b = a
x + b = a
x + bb = aa
x + b = a
x + b = a
x + bb = aa
x + b = a
x + b = a
x - b = aa
x - b = aa
x - b = aa
x + bb = -a
x + bb = -a
x + bb = aa
x + bb = -aa
x - bb = aa
x + bb = -aa
x - b = -aa
x - bb = aa
x - b = -aa
x - bb = aa
x - bb = -a
x - bb = -a
x = aa - b
x - bb = -aa
x - bb = -aa
x = -aa + bb
-x = -a
-x = -a
x - b = -aa
x = -aa + b
x - bb = -aa
x + b = aa
x + b = aa
x - b = aa
x - b = aa
x - b = -aa
x = aa + b
x = aa + b
x = aa + b
x + z - z = aa - z
x - bb = -aa
x + z - z = aa - z
x = aa - z
x = aa - z
x + bbb = aa
-x + b - c = a - b
x = aa - b
-x = -aaa + bbb
ax = aa
ax = aa
x = - ( aa ) / ( bb )
x = - ( aa ) / ( bb )
-ax = -aa
x = ( aaa ) / ( b )
aax = -aaa
( x ) / ( bb ) = -aa
- ( x ) / ( bb ) = -aa
( x ) / ( bb ) = -aa
( x ) / ( bb ) = -aa
- ( x ) / ( bb ) = -a
- ( x ) / ( bb ) = -a
- ( x ) / ( bb ) = -a
aaax + bbb = aaa
-ax + bb = aa
-ax + bb = aa
-ax + bb = aa
-ax + bb = -aaa
-ax - bb = -ax + bb
-ax - bb = -ax + bb
ax + b = a
-aax = aaa
ax - b + cx + d = ax + bb
ax - b + cx + d = ax + bb
x = - ( aaa ) / ( bb )
x = - ( aaa ) / ( bb )
aax - b + c = aa + bx
x + b = aa
x + b = aa
x + b = aa
x + b = aa
x + b = aa
x + b = aa
x + b = a
x + b = aa
x - b = a
x - b = a
x - b = a
x - b = a
x - b = a
x - b = aa
x - bb = aa
x + b = -a
x + b = -aa
x + b = -aa
x + b = -aa
x + b = -aa
x + bb = -a
x + bb = -aa
x - b = -aa
x - b = -aa
x - b = -aa
ax - (  -bx - c  ) = -ax - (  bx +  c  )
(  ax - b  ) / ( c ) = a + x
a * (  bx + c  ) = a * (  bx + cc  )
aa + bx + cx - d + ex = x + b - cx
ax + bx + cx - x + ex = a - bb + c
ax + bx + cx - x + ex = a - bb + c
ax + bx + cx - x + ex = a - bb + c
ax + bx + cx - x + ex = a - bb + c
ax + bx + cx - x + ex = a - bb + c
-ax - bx = -a - b
ax + b - (  cx - d  ) + (  -ex - f  ) = - (  -ax + bb  )
ax + b - (  cx - d  ) + (  -ex - f  ) = - (  -ax + bb  )
ax + b - (  cx - d  ) + (  -ex - f  ) = - (  -ax + bb  )
ax + b - (  cx - d  ) + (  -ex - f  ) = - (  -ax + bb  )
ax + b - (  cx - d  ) + (  -ex - f  ) = - (  -ax + bb  )
ax + b - cx + d - ex - f = ax - bb
x - b = aa
x + b = -a
x + b = -a
x + b = -a
x + b = -a
x + bb = -a
x + bb = -a
x + bb = -aa
x + bb = -aa
x - bb = -aa
-ax + bb = -aaa
-ax + bb = -aaa
-ax + bb = -aaa
-ax + bb = -aaa
-ax + bb = -aaa
-ax + bb = -aaa
ax = aaa
-ax + bb = -aaa
ax + bb = aa
ax = aa + bb
ax - bb = -x + bb
x = ( aaa ) / ( b )
ax + b = ax + bb
ax - bb = aa
( aa ) / ( bb ) = ( x ) / ( bb )
( ax ) / ( b ) = (  x + bb  ) / ( ccc )
( x ) / ( b ) = aa * (  x + c  ) / ( ddd )
ax + b = ax + bb
ax + b = ax + bb
ax + b = ax + bb
(  -x + b  ) / ( c ) = ( ax ) / ( bb )
(  -x + b  ) / ( c ) = ( ax ) / ( bb )
x + b = aa
-ax = -aaa - bb
x = - ( aaa ) / ( -b )
-aax = aaa
-aax = aaa
x = - ( aaa ) / ( -b )
aax - bx - cx = -a - bb + c
-aax = aaa
-aax = aaa
x = ( aaa ) / ( b )
x = ( aaa ) / ( b )
x = ( aaa ) / ( b )
( aax ) / ( bb ) = x - bbb
ax = ax - b * cccc
aax + bbx + cx - d = a - b
ax = aaa
ax = aaa
x = ( aaa ) / ( b )
x = ( aaa ) / ( b )
x = ( aaa ) / ( b )
-aax - bb = aa
x + b - cx + d = -ax + b - cx + d
aax = a
aax = a
aax + b = aax - bb
aax + b = aax - bb
aax + b = aax - bb
x = - ( aa ) / ( bb )
ax + b = -ax - b
ax + b - cx + d - ex - f = ax - bb
ax + b - cx + d - ex - f = ax - bb
aax = aa
aa + bb - cx = -ax - b - cc
a * (  x - c  ) + d = aa
ax - bb + c = aa
aa - ( b ) / ( c ) + x = aaa + bbx
aa - ( b ) / ( c ) + x = aaa + bbx
( a ) / ( b ) = ( x ) / ( bb )
x = aa - b
x = aa - b
x + bb = aa
x = aa - bb
x = aa - bb
x = a - b
x = a - b
x + b = aa
-aa = -x
-aa = -x
-aa = -x
-aa = -x
( x ) / ( b ) = a
x = a - b
x + bb = aa
x + b = -a
x + b = -a
x + b = -a
x - bb = -aa
x - bb = -aa
ax - bb + c - dx = aa - bx
ax - bb + c - dx = aa - bx
none a * (  -b - x  ) / ( d ) = a * (  b - x  ) / ( d )
